19951989-Table2		USP48	MRE11A	ACOT13	DNAJB14	BAIAP2	C9ORF64	C19ORF62	CREB1	BRE	REST	PTPLAD1	PCNXL2	SERPINI2	MYADM	ZSCAN2	TMEM41A	DYRK2	TRIO	C13ORF27	ROGDI	SLC1A5	RSF1	FAM110A	YY1	GTPBP10	CCDC53	ASCC3	C19ORF12	
16152586-Table1		DR1	DEK	EGFR	NRAS	RAB34	RAD21	CASP8	RAB31	SUMO1	ERBB2	BCL2	EPHA1	CALM1	RAB6A	
15467184-Table3a		TFB2M	SUOX	POMGNT1	TRERF1	CLK2	COQ4	CNKSR1	ELF3	PQLC2	LTBR	ID3	TMEM106C	RNF167	ZNF212	SLC44A4	AGPAT9	GRN	CNP	DCTN1	NR2C1	PRSS21	SPAG16	LIPG	TFPT	PPRC1	PMVK	SPTAN1	PRSS3	NDUFV1	GTSE1	
18081427-TableS7		HUS1	ARMC8	GTPBP3	GDAP2	MED8	NECAP1	NUP93	ARMC1	MTHFD2	ARMC6	FAR1	AC168060.2	SNORA25	ASB1	IDO1	RAN	HSPA1B	SF3B3	SGMS2	SNORA8	MTMR9	GPATCH4	TFPI	PCMT1	PSMD7	FLRT3	PSMD1	NR2C2AP	4933424B01RIK	DUS2L	SNORA1	GABARAPL2	ACTL6A	EPT1	PARD3	MINA	TERF2	GPN2	VPS37A	EIF5	1810063B05RIK	HOXB5	ITPA	CRYAB	PTP4A1	GMFB	SCOC	PLEK2	TFRC	MRPL19	COPS7B	TCAM1	ANAPC10	TMEM93	SUV420H1	EPS8	TMEM188	LIPG	GCSH	GPR176	FAM110C	ALKBH1	IER2	AP1S2	PIP5K1B	BC056474	PPAPDC1B	CEP76	SLC19A1	PRKACA	SNORA73	LYPLA1	SNORA72	USP9X	LRRC28	TRMT5	EMP2	TTC9C	CYP2D33-PS	SLC7A6	ALS2CR12	CYLD	TMCO7	TUBB2B	GIPC2	CLCF1	RAPGEF3	GART	MITD1	SNORA66	MGLL	RAPGEF5	ABHD5	2610028A01RIK	MRPL35	AREG	D030016E14RIK	GLG1	SFRS11	TMEM29	TASP1	4933411K20RIK	SLC18A2	EGLN1	SERPINB2	ANKRD49	ZFP259	CSNK2A2	ELMOD1	MTAP1B	ELMOD2	SNX25	WWP2	TRNT1	ELOVL7	SLC39A14	LCE1I	LCE1F	2210016F16RIK	AC154014.1	SERPINB7	RBMXRT	ABCB10	FNDC3C1	TMEM159	RFWD3	5033421C21RIK	ETNK1	ZFP251	RLIM	GPR146	HBEGF	2610030H06RIK	SETD6	MTMR11	CDKN1A	RP23-244H7.4	FSTL3	PRSS23	ING1	TUBA1A	PHEX	PDF	WRN	ZFP143	RIOK3	NINL	BRD7	MREG	CORO2A	BRF2	ANKRD26	ZFP438	ORC4L	HNRNPAB	SAP30	THNSL1	SLC7A6OS	OLFM1	CXCL10	BYSL	CLEC4D	CNOT7	SERPINB6B	UBLCP1	2310001H12RIK	TUBGCP4	PHIP	SERPINB6A	D14ABB1E	SLC25A36	ZFP326	SEMA5A	UBE2CBP	ZFP445	ANKRD37	NIP7	ODC1	ZFP207	RNF39	GTF2E2	BZW1	PROSC	MACROD2	HARS	TXNL4B	SLC16A3	AC122916.1	KPNA2	4930553M12RIK	OSBPL8	ORC2L	TRAPPC5	RNF170	TRAF1	LSM1	LSM6	FBXO33	LSM4	TFDP1	AC107822.5	SPIRE2	CT868734.1	BCAT1	EIF4G2	2310079N02RIK	LRRC59	FAM49B	MMP1B	CBFB	RP23-385C16.1	EDC4	SALL1	BAG4	AC102441.1	ANKRD11	RAB4A	GPX1	CYB5B	DR1	DIS3	BDNF	DHPS	TXNL1	LANCL2	ASNS	TPRKB	REXO4	CUL4A	CPE	MCM5	CCDC43	DSG2	OGT	D9ERTD402E	KCNK6	SEH1L	NDUFB7	VPS4A	BNC1	ZFP81	MTM1	CYR61	DNAJB1	1700052N19RIK	DSE	VPS53	TRIM47	EIF4E	PLEKHG4	RNGTT	SLC36A4	KRR1	GFER	RP23-50H13.3	BPGM	DHODH	VMN2R-PS112	HAUS2	1700054N08RIK	KCTD11	DNAJA4	POLR1E	RP23-418H15.1	ZFP532	RP23-167A12.3	CSNK1G3	MAK16	ITGB1	FLT4	WDR4	TSSC1	ORC5L	NOB1	THSD4	REPIN1	4632415K11RIK	ZFP97	POLR2C	CCL6	CCL5	TRIM25	TLK2	VPS36	CCL2	DEM1	VPS35	SLC25A24	UNKL	DCAF15	JMJD5	IFRD1	GIN1	D10627	ACSL1	MRPS18B	YOD1	CRNKL1	PUS7L	TM4SF1	SMARCA5	CCAR1	CCDC80	NIF3L1	AFG3L1	CIRH1A	TRIM14	TRIM16	PREB	ZFP7	RIN1	4930583H14RIK	RWDD4A	3110043O21RIK	IL2RG	CDKN2AIP	APCDD1	AQP1	MTHFSD	NIPAL1	OGFOD1	E2F2	AC027184.4	N4BP1	5330426P16RIK	COG8	ZFP617	INTS2	PAQR3	EAF1	MYO5A	COG2	HSPBAP1	SFRS1	AIMP2	2810004N23RIK	TPX2	BBS12	GNPAT	SPRR1A	MON1B	LCORL	PWP1	PPP1R11	THUMPD3	DCUN1D2	DIXDC1	GSPT1	GNG11	CSTF2	CSTF1	KIF21A	GOLGA7	TSPAN2	OASL1	ATP6V0A2	RPS13	PGBD1	WARS	SEC13	KLHL2	KLK10	KRT10	ITFG1	FUBP1	RP23-136C22.3	MTAP6	KBTBD8	AARS	SGK1	CSRNP1	U6	CCDC101	FASTKD1	RP23-3G8.1	ZCCHC10	INTS10	AC117663.2	IKBKAP	LIAS	MAGT1	ARV1	AC148011.4	KRT27	DPH3	ANKRD1	BBS9	SMYD4	BBS7	ANKRD6	CC2D2A	UTP14A	LYAR	PRMT7	CCT4	ZFP810	CGREF1	FTSJD1	SORBS1	PPP2CA	PDP2	SPCS3	CTU2	2310057M21RIK	NOV	TTPAL	NRP1	AC109311.1	FKBP11	CR974430.1	MLF1IP	IL24	AKR1B3	ZDHHC24	NUBP1	AP4E1	ZFP828	MRPS31	HCCS	ZDHHC2	NUBP2	SIPA1L2	XPO4	SERTAD1	HISPPD1	HEATR3	GINS3	MMGT1	PTCD2	CPSF2	EPDR1	ALG11	ATP1B1	AC105336.1	AXL	DKC1	GSTA4	GPD2	COL5A3	3200002M19RIK	LRP11	RP23-354L12.1	PLAA	MPHOSPH6	STEAP1	RP23-354A24.2	NDRG4	SEPW1	UBE3A	PVR	LNP	HIRA	TBRG4	RP23-289H16.4	5830433M19RIK	TWISTNB	1700012B09RIK	MORC3	SMAD5	PCYT1B	ARHGEF18	TDRD7	EIF2S2	TMEM110	DCTD	NAT2	AC152164.1	COL6A3	MATN2	TAF4B	GNB4	GCLM	UTP23	WWC1	TRIAP1	PLAT	LTBP1	CSF2RA	2310002L13RIK	9130011J15RIK	COL4A3BP	DTWD1	SNORD14	NPPB	COBLL1	UTP20	SACS	1600012F09RIK	SH3GL3	GALNT7	TTC13	DDX39	GALNT2	NCBP1	PPP2R5C	ETV3	NUP133	URB2	NAV3	DDX19B	AC102874.1	AC156506.1	E330016A19RIK	CSPRS	FAM96B	SNOU83B	FBP2	DPPA5A	TMEM45B	USP38	CHD8	LAMC3	ELAVL1	PHTF2	STK4	FUT4	FAM188A	SNAPC3	MCF2L	TMEM208	NAA25	CYTIP	RBM14	2410042D21RIK	MBTPS2	RP23-85A17.8	LCA5	KCTD4	KCTD9	GFOD1	CHDH	NAA15	ERCC8	KRAS	NAA16	ABCE1	CAMK2D	DCTN6	DDX28	1110002L01RIK	ODZ4	BC049349	CLCN3	RND1	AL589670.1	NT5DC1	POLB	NARS2	9630033F20RIK	4921524J17RIK	LEPROTL1	PDSS1	BUB3	RBM9	RBM34	DUS4L	
18081427-TableS8		STARD5	HEXIM1	RP23-230I5.2	4930519F16RIK	8430419L09RIK	CADM1	AARSD1	IFT81	4632428N05RIK	FAM158A	PSMB9	ARMC3	EID2	NECAP2	MARCKS	SDPR	TEF	RUFY3	ACOT2	NHLRC3	CDA	SKAP2	OPTN	GALT	ATF3	PGAP2	STAU2	PON3	SCX	SERPINE2	IFT172	RNASET2A	GPATCH2	DCAF6	BACH2	DCAF8	EXOSC10	FBXL20	CNST	CHST12	UGP2	ORF19	AKT3	PREX1	IFT74	ST3GAL5	CYP1B1	MTA3	RALY	GBP2	SAMD5	FZD1	ABCA1	GABARAPL1	AV249152	STARD10	FZD7	PRKCE	TMEM195	NR1D2	AU042651	AIF1L	SLC6A6	SLC6A9	BIN3	ADSSL1	CHST1	PADI3	PLBD2	HBP1	PKIG	PADI2	VAMP4	PADI1	TTYH3	SDR39U1	BAZ2B	F11R	FARS2	ALKBH7	LIPA	FAM110B	PRDX6	AI452195	FAM134A	PRDX5	2010321M09RIK	SERPINH1	IER5	TRP53INP1	TRP53INP2	ZFP238	SRP9	GSTM4	IKBIP	SNAPIN	GSTM2	GSTM1	FUCA2	D6WSU116E	CGN	SIRT5	AC122861.4	IFT122	FAHD2A	LMBR1	SIRT3	WDR34	1110032A03RIK	RNF149	TTLL5	MMP14	LYRM5	PQLC1	BHLHE40	GAS1	TMEM106C	GAS5	EXOC7	1700019E19RIK	ADC	D10JHU81E	WDR26	PHF20	GRAMD1A	ARF3	ABHD4	DENND1A	AEBP1	RILPL1	LITAF	ADIPOR1	MED16	CSAD	FAM149A	RNF157	HLCS	CASP12	CSRP2	MYO6	STAP2	6430527G18RIK	ATXN1	DIAP2	PCMTD1	IL11RA1	BRD4	AC117612.1	BRD3	DFFA	MEF2C	MAMDC2	1110018J18RIK	STAT3	WDR19	IFT140	ANKHD1-EIF4EBP3	ACOT13	AGXT2L2	UBE4B	CNPY2	RRP1B	NCRNA00153	SULF2	DYNLL2	RABIF	DAB2IP	MORN2	NGFRAP1	0610011F06RIK	RNF128	CPSF4L	TIPRL	COL4A5	IVD	GPR146	SLC29A1	CABC1	PLCB1	PGCP	HEXB	ATL1	TMEM53	TMEM140	TMEM141	FGFRL1	PTGS1	TMEM144	PIGY	MCEE	TMSB4X	NDST1	TMEM44	AC125535.1	GPNMB	TCTN2	ROPN1L	GPA33	MPV17	DMD	JAK1	NUDT14	DEDD	PRAMEF8	SLC17A5	APPL2	FADS1	MYLIP	RAB2B	RNF44	SNRPN	TLE3	YIPF2	CTNNBIP1	TPM2	STX8	MUL1	ZBTB10	TAP2	4930523C07RIK	1810031K17RIK	UCKL1	APOA1BP	PNRC1	TLE6	FOXP1	FCGR4	PINK1	PLOD1	SLC9A9	SLCO2A1	SPNB2	ARL8A	PDCD4	AC109142.1	TARDBP	BC017158	ADCY10	NAIP2	KANK4	HDDC3	EIF2C4	CTNND1	IDUA	ATP10D	UBN1	CREBL2	IL6RA	ZC3HAV1L	GLT8D1	FRY	GGA2	BCL2L11	LAMP2	RAB24	MFN2	STX6	ACSS2	DTD1	KCNH1	SIAE	ATP9A	SWAP70	SLC15A2	RBPMS	RABL2A	IFRG15	OSBPL2	FBXO36	NBEA	FOXN3	FBXO32	DALRD3	DDOST	NIT1	LHX2	B230208H17RIK	CCDC23	PCYOX1	1700088E04RIK	RAB3D	CALCOCO1	SLC26A2	FBXO28	AK1	CLSTN1	MSI2	PHYHD1	SNN	HHAT	EFEMP2	BTBD2	SESN3	EFHD2	IGFBP7	HACL1	C1QTNF1	MAF1	IL13RA1	ZKSCAN1	CTLA2B	CTLA2A	2310009B15RIK	POLR3GL	SORD	TNFRSF1B	BCL9	PION	LCP1	IL3RA	ARMC10	EFHC1	BCL2	PIR	SFT2D2	SERINC3	ARL4A	OSCP1	SERINC5	DLX1	2810055F11RIK	ST6GALNAC3	FBLIM1	AI848100	CEP164	FAM114A1	LRRC16A	D10ERTD610E	1700025G04RIK	MUSTN1	RDH10	CAPZB	DYNC2LI1	PDDC1	RALGDS	SKIL	MPDZ	ACP2	ACPL2	MAGI1	EIF3A	SMARCC2	IDH3G	NDUFA6	ERAP1	ANG3	NICN1	KHNYN	CIRBP	1110012J17RIK	TPD52L1	TSPAN17	MYO1E	3830417A13RIK	SERHL	P2RX4	GLRB	RAB13	PPAP2B	RAB17	EVL	ALDH9A1	RECK	SPG21	CSNK1G2	ITGB2	SNAP47	CEBPB	LSP1	ITGB5	FHL1	DYSF	ECE1	NENF	AC175035.1	SQRDL	CXXC5	HSD17B11	BPHL	RP23-142G18.1	AP4M1	CNNM2	CD59A	SGCB	NAGLU	GM2A	IGF2BP2	PCBD2	FBXO6	ADAMTS9	SH3D19	INSL6	IDH3B	CDON	ZFP711	PEX19	BRI3BP	AW112010	ECH1	ADHFE1	ACTN1	SMARCA2	PEX14	MAPK12	ST5	BRE	SOAT1	SLPI	ULK1	MXRA8	DCP1B	CCDC82	KDELR1	CCNI	PEX11A	SLC46A1	CERK	TRMT2B	AQP5	GLRX	DPCD	PARD6G	MYL12B	AKAP2	LY6C2	BAIAP2L1	SAP130	NFS1	DAG1	ARFIP2	TBL1X	CPNE3	ARVCF	ARSA	TMEM86A	RABGAP1L	PAQR8	LIX1L	STK11IP	GLNS-PS1	IQSEC2	GADD45A	RP23-254N4.6	ACADSB	ANK3	PTK7	IFI47	4931406C07RIK	CMBL	GBAS	NUAK1	IFFO2	BTD	AKR1C12	ALDH7A1	GRAP	PTPLAD2	ADCK4	RCOR3	ITM2B	PLA1A	CDS2	LPGAT1	TMTC4	LMAN2L	TXNDC16	GSPT2	TNS1	SOX4	RASSF3	IMMP2L	WBSCR27	TSPAN9	2410015M20RIK	INPP5K	RCC2	FAM190A	KIF21B	KIFAP3	PDK1	HIST1H3D	SYNPO	TRPM4	8430408G22RIK	SPA17	DECR2	GM996	SLC35E3	TSC22D3	AGTRAP	NME3	NME4	IL18	RENBP	LHFPL2	ITFG3	RHOC	RGMB	VEGFB	BST1	ALDH6A1	NME7	ID1	ID3	UFC1	ALDOC	AKR1B10	PDZRN3	MPND	U2	ALDOA	ARHGEF6	TOMM7	IGSF8	DDR1	U7	TRAM2	FAM43A	IGSF3	CETN4	CT030728.1	RP24-176F12.4	PTPRK	CD99L2	VLDLR	LIMD2	PTPRJ	CX3CL1	LIMD1	PTPRG	MAP1LC3A	HINT2	CTSO	SEC14L2	NEU1	RRAS	TMED4	SMYD3	MPZL1	CTSH	RAB6B	PCK2	UBXN6	CBR2	MMD	1700001O22RIK	TMEM176A	MCCC1	TMEM176B	MCCC2	CREG1	PER2	4930486L24RIK	PNPLA7	SLC22A23	HIP1	HRSP12	ORM1	ZFP704	CTNNB1	SLC43A2	HSCB	GDPD3	GREB1L	RAB22A	ORM3	PGRMC2	AC164597.1	MNT	POFUT1	ACADM	STBD1	CYP2C55	CXCR4	1700009P17RIK	SCAPER	SDF2	LCMT2	AC132350.1	UBE2H	C1RB	TGFB3	NPNT	IFI205	SLC31A2	SCARA5	KLHL24	SDHB	SDHC	0610031J06RIK	RP23-346N8.2	TANC2	NUPR1	ILVBL	BAMBI	CR1L	CCPG1	CRYL1	PMP22	AIPL1	B9D1	YPEL5	GRINA	XPR1	IVNS1ABP	YPEL3	CELSR1	CD82	HFE	ACAA1A	SLC1A4	EFNA5	DOCK11	SCUBE3	NT5E	TATDN3	TMEM127	CAPN5	COTL1	AK3L1	NDUFV3	TBC1D16	TGIF1	ACBD6	MANBA	POU3F1	MLL5	EPHX1	USP43	MR1	CASK	INHBB	AC123935.1	ARHGAP12	ALDH3A1	BRP44	GNAQ	EBPL	RP23-189N15.6	ACBD3	UBIAD1	DOCK6	GM347	DYRK2	USP54	LPL	POGK	A930001N09RIK	VSIG10	FCNA	AKR7A5	TGM2	EEF2K	CALD1	KIF3A	LARGE	FLOT1	MOSC2	ARID2	TIPARP	VDR	D0H4S114	USP21	ATP13A2	GGH	PPP2R5C	HSPA2	5133401N09RIK	ABHD14B	ABHD14A	BMP7	TAPBP	TGFBR3	SEPT4	RBKS	CLCN6	CHPT1	2310028O11RIK	RASA2	PEX7	MYH9	RBM20	NDUFS2	MAN2B2	MNS1	DOCK3	RBM25	H6PD	TTC26	RTN3	NID1	2010011I20RIK	UBA7	GM12942	C230096C10RIK	NR2C1	SLC40A1	NR2C2	AGPAT3	TTC28	HEBP2	DBP	RAI1	TMEM201	FAM188B	GHR	CASP9	CASP6	BCL7A	TMEM205	PDE4B	CXADR	HSDL2	ANGEL2	DCXR	H2AFV	KCTD1	AC117215.2	PLA2G16	WEE1	MLPH	FMNL2	TRAPPC6A	CAT	REST	PIK3IP1	SARDH	MAN1B1	CRY2	PFDN2	DDIT3	SPRY1	RBMX	HIST1H2BC	PFDN5	1810020D17RIK	B4GALT6	POLDIP2	LDB1	MVP	CCDC28A	ADD3	OGFRL1	CHCHD6	GM5617	KDELC2	ALDH2	CNR1	SPEG	RP23-210M6.5	IFT57	
18302714-Figure1b		WWOX	OR1A1	SPEN	DHX8	FOLH1B	IGJ	PLA2G6	THBS3	BICD2	AZIN1	QKI	VAPA	TEP1	GPD2	NRBF2	GLUL	PDZD8	HSD11B1	
19408105-Table4		STARD3	CTSA	ACTN4	ECH1	SHISA5	PPP2R1A	CP	8430410A17RIK	ELF3	SPINT1	RP23-136C22.3	MAPKAPK2	ACOX1	PSMC3	SLPI	PSMC1	TAX1BP3	NFE2L3	PECI	RELA	SLC3A2	LITAF	CLDN3	1110067D22RIK	TSPAN33	LMNA	CTSL	LBP	HTATIP2	CFL1	ARSA	CPT1A	EPHX1	IGFBP5	GCH1	H2AFX	LSR	RNASE1	ATOX1	PSMA7	LTBR	PIK3R1	FAM195B	BCL2L1	ANGPTL4	GCFC1	PRKCSH	ITGB4	RP23-103D7.2	GPI1	CD14	
15467184-Table3b		PDIA4	KLHDC4	NUDC	UBE2C	GALNT1	TMUB1	COX7A2L	TUBA4A	RPIA	C19ORF43	POLR1C	TFF3	SNRPA1	BLMH	CALM3	NUP37	BAP1	FEN1	MRPS15	MRPS35	ACAT2	REPIN1	GJA1	CAPZB	E2F4	CA9	MEST	CCT8	SCARB1	
